CODIGO;CTA_AHORRO;SALDO_AHORRO;CTA_PLAZO;SALDO_PLAZO;CTA_FONDO;SALDO_FONDO;CTA_CTS;SALDO_CTS;CTA_PRESTAMO;SALDO_PRESTAMO;CTA_HIPOTECARIO;SALDO_HIPOTECARIO;CTA_TARJETA;SALDO_TARJETA
669231621331;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231622692;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231622932;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231623253;1;43;0;0;0;0;0;0;0;0;0;0;0;0
369230306656;2;84;0;0;0;0;0;0;0;0;0;0;0;0
369230307247;1;11;0;0;0;0;0;0;0;0;0;0;0;0
369230307347;1;0;0;0;0;0;1;0;0;0;0;0;0;0
369230307647;3;159;0;0;0;0;1;455;0;0;0;0;0;0
369230308598;1;0;0;0;0;0;0;0;0;0;0;0;1;2251
369230309039;2;1914;0;0;0;0;0;0;0;0;0;0;1;0
369230310040;2;14;0;0;0;0;0;0;0;0;0;0;0;0
369230311051;1;2512;0;0;0;0;1;769;0;0;0;0;0;0
369230312642;1;319;0;0;0;0;1;142;0;0;0;0;0;0
369230312722;1;159;0;0;0;0;0;0;0;0;0;0;0;0
369230313953;1;4784;0;0;0;0;0;0;0;0;0;0;0;0
369230315095;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230296796;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230297457;2;173;0;0;0;0;0;0;0;0;0;0;0;0
269230298508;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230302062;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669231620590;1;0;0;0;0;0;1;468;0;0;0;0;0;0
569231599179;1;20;0;0;0;0;0;0;0;0;0;0;0;0
569231599259;2;0;0;0;0;0;0;0;0;0;0;0;0;0
669231600090;0;0;0;0;0;0;1;0;0;0;0;0;0;0
669231601201;1;3;0;0;0;0;0;0;0;0;0;0;0;0
669231601331;1;852;0;0;0;0;0;0;0;0;0;0;0;0
669231602072;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231602882;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231604674;1;37;0;0;0;0;1;473;0;0;0;0;0;0
669231605305;2;484;0;0;0;0;1;0;0;0;0;0;0;0
669231606236;0;0;0;0;0;0;2;0;0;0;0;0;0;0
669231606846;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669231606906;1;169;0;0;0;0;0;0;0;0;0;0;1;567
669231608628;2;0;0;0;0;0;1;0;0;0;0;0;0;0
969228905025;2;0;0;0;0;0;0;0;0;0;0;0;0;0
969228905295;2;15205;0;0;0;0;0;0;0;0;0;0;0;0
969228905595;1;277;0;0;0;0;0;0;0;0;0;0;0;0
869228884694;2;217;0;0;0;0;0;0;0;0;0;0;0;0
869228885375;1;582;0;0;0;0;0;0;0;0;0;0;0;0
869228885505;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228888548;1;2582;0;0;0;0;0;0;0;0;0;0;0;0
869228889649;7;415;0;0;0;0;1;0;0;0;0;0;0;0
869228892742;1;5;0;0;0;0;0;0;0;0;0;0;0;0
869228869739;2;268;0;0;0;0;1;0;0;0;0;0;0;0
869228869959;1;140;0;0;0;0;0;0;0;0;0;0;0;0
869228870050;0;0;2;22944;0;0;0;0;0;0;0;0;0;0
869228870280;0;0;0;0;0;0;1;1144;0;0;0;0;0;0
869228876116;2;1;0;0;0;0;1;0;0;0;0;0;0;0
869228876436;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228876576;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228877217;1;197;0;0;0;0;0;0;0;0;0;0;0;0
869228877387;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228858128;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228859489;1;9864;0;0;0;0;0;0;0;0;0;0;1;0
869228861931;2;0;0;0;0;0;1;0;0;0;0;0;0;0
869228863673;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228864664;1;48;0;0;0;0;1;658;0;0;0;0;0;0
869228865635;3;31;0;0;0;0;1;189;0;0;0;0;0;0
769230706166;1;242;0;0;0;0;1;2686;0;0;0;0;0;0
769230707667;2;61;0;0;0;0;0;0;0;0;0;0;0;0
769230707917;1;0;0;0;0;0;1;1;0;0;0;0;0;0
669230686916;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669230687997;2;13743;0;0;0;0;0;0;0;0;0;0;0;0
669230688978;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669230690770;1;7096;0;0;0;0;0;0;1;2063;0;0;1;0
669230690930;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669230691931;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669230692082;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230692552;0;0;0;0;0;0;0;0;0;0;0;0;1;0
669230693113;5;102;0;0;0;0;1;442;0;0;0;0;0;0
669230693503;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230693773;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230694434;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230697287;1;15;0;0;0;0;0;0;0;0;0;0;0;0
669230675595;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230678398;1;70;0;0;0;0;1;0;0;0;0;0;0;0
669230679549;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230680150;1;61;0;0;0;0;1;406;0;0;0;0;0;0
669230680170;1;29;0;0;0;0;1;406;0;0;0;0;1;0
669230680540;1;4699;0;0;0;0;0;0;0;0;0;0;2;0
669230683663;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230684754;1;56;0;0;0;0;0;0;0;0;0;0;0;0
669230664244;1;1572;0;0;0;0;0;0;0;0;0;0;0;0
669230666146;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230666666;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230668978;1;41;0;0;0;0;0;0;0;0;0;0;0;0
669230670820;2;67705;0;0;0;0;0;0;0;0;0;0;1;0
669230671821;2;85318;0;0;0;0;0;0;0;0;0;0;0;0
869228869549;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228869619;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228871361;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228871641;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228872322;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228874324;1;17;0;0;0;0;0;0;0;0;0;0;0;0
869228874614;1;0;0;0;0;0;2;1;0;0;0;0;1;0
869228874624;0;0;0;0;0;0;1;174;0;0;0;0;0;0
869228893773;3;63;0;0;0;0;1;0;0;0;0;0;0;0
869228893893;1;28;0;0;0;0;0;0;0;0;0;0;0;0
869228894254;1;11;0;0;0;0;0;0;0;0;0;0;0;0
869228869139;1;67;0;0;0;0;0;0;0;0;0;0;0;0
869228869649;1;12;0;0;0;0;0;0;0;0;0;0;0;0
869228870250;2;418;0;0;0;0;1;5171;1;20439;0;0;1;9087
869228870760;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228873703;2;56;0;0;0;0;0;0;0;0;0;0;0;0
869228874054;3;846;0;0;0;0;1;470;0;0;0;0;0;0
869228874264;1;67;0;0;0;0;0;0;0;0;0;0;0;0
869228875525;2;18;0;0;0;0;0;0;0;0;0;0;0;0
869228875605;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228879049;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228880530;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228859579;1;170;0;0;0;0;0;0;0;0;0;0;0;0
869228860840;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228863333;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228863803;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228864104;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228865005;1;33;0;0;0;0;1;610;0;0;0;0;1;1570
869228867697;1;304;1;0;0;0;1;482;0;0;0;0;0;0
869228868138;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230315945;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230294544;2;36;0;0;0;0;1;126;0;0;0;0;0;0
269230297837;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230297857;4;29018;0;0;2;55158;0;0;0;0;0;0;1;1528
269230298408;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230298608;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230300030;1;1;0;0;0;0;0;0;0;0;0;0;0;0
369230300340;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230303233;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230303713;1;702;0;0;0;0;0;0;2;68945;1;90501;1;11917
369230303913;1;0;0;0;0;0;0;0;0;0;0;0;0;0
369230305075;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230282912;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230289089;1;24;0;0;0;0;0;0;0;0;0;0;0;0
269230289559;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230291201;2;0;0;0;0;0;1;0;0;0;0;0;0;0
269229252772;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229253433;1;2;0;0;0;0;0;0;0;0;0;0;0;0
269229253733;1;11;1;2005;0;0;0;0;0;0;0;0;0;0
269229253843;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269229256246;2;91;0;0;0;0;0;0;0;0;0;0;0;0
269229259899;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229259959;1;0;0;0;0;0;1;1007;0;0;0;0;1;437
269229260250;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229239199;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230743653;2;0;0;0;0;0;0;0;0;0;0;0;0;0
769230721821;1;70;0;0;0;0;0;0;0;0;0;0;0;0
769230722732;2;103;0;0;0;0;1;0;0;0;0;0;0;0
769230724134;2;0;0;0;0;0;0;0;0;0;0;0;0;0
769230724474;1;41;0;0;0;0;1;1116;0;0;0;0;0;0
769230726396;1;13;0;0;0;0;0;0;0;0;0;0;0;0
769230728468;2;17;0;0;0;0;1;140;0;0;0;0;0;0
769230728758;1;0;0;0;0;0;0;0;0;0;0;0;1;0
769230729029;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230730160;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230731761;1;210;0;0;0;0;0;0;1;871;0;0;0;0
769230731801;1;0;0;0;0;0;1;0;0;0;0;0;0;0
769230710690;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230712482;3;136;0;0;0;0;0;0;0;0;0;0;0;0
769230713603;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230714134;1;1;0;0;0;0;0;0;0;0;0;0;0;0
769230714614;1;0;0;0;0;0;1;1;0;0;0;0;0;0
769230716006;3;0;0;0;0;0;0;0;0;0;0;0;0;0
769230719859;1;0;0;0;0;0;0;0;0;0;0;0;1;29
669230699089;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669230699879;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230701781;1;125;0;0;0;0;1;154;0;0;0;0;0;0
769230705715;1;0;0;0;0;0;1;0;0;0;0;0;0;0
769230705735;2;29;0;0;0;0;1;0;1;756;0;0;0;0
769230707327;1;1;0;0;0;0;0;0;0;0;0;0;0;0
669230687757;3;0;0;0;0;0;0;0;0;0;0;0;0;0
669230688018;2;0;0;0;0;0;0;0;0;0;0;0;0;0
669230688688;2;66;0;0;0;0;1;332;0;0;0;0;0;0
869228845915;1;0;0;0;0;0;1;1;0;0;0;0;0;0
869228846386;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228847107;2;120;0;0;0;0;0;0;0;0;0;0;0;0
869228848298;1;72;0;0;0;0;1;837;0;0;0;0;1;1309
869228853503;1;7030;0;0;0;0;0;0;0;0;0;0;0;0
869228854214;1;2357;0;0;0;0;0;0;0;0;0;0;0;0
869228854864;1;1610;0;0;0;0;0;0;0;0;0;0;0;0
869228857717;2;116;0;0;0;0;0;0;0;0;0;0;0;0
869228857797;1;1042;0;0;0;0;0;0;0;0;0;0;0;0
869228836656;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228836986;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230698488;1;34;0;0;0;0;0;0;0;0;0;0;0;0
669230698868;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230703743;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230704144;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230705205;2;17851;0;0;0;0;0;0;0;0;0;0;0;0
669230685735;1;21647;0;0;0;0;0;0;0;0;0;0;0;0
669230688748;1;5;0;0;0;0;0;0;0;0;0;0;0;0
669230689139;3;0;0;0;0;0;0;0;0;0;0;0;0;0
669230690730;1;0;0;0;0;0;1;0;1;0;0;0;0;0
669230690740;0;0;1;0;0;0;0;0;0;0;0;0;0;0
669230690780;1;0;0;0;1;2054;0;0;0;0;0;0;0;0
669230693233;0;0;0;0;0;0;0;0;0;0;0;0;1;24
669230693263;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230694104;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230695205;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230695255;1;45;0;0;0;0;0;0;0;0;0;0;0;0
669230695585;1;6;0;0;0;0;0;0;0;0;0;0;0;0
669230696766;1;14137;0;0;0;0;0;0;0;0;0;0;0;0
669230674784;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230676016;3;20;0;0;3;0;0;0;0;0;0;0;1;0
669230676636;1;14;0;0;0;0;0;0;0;0;0;0;0;0
669230681971;1;4;0;0;0;0;0;0;0;0;0;0;0;0
669230682142;2;5;0;0;1;4660;0;0;0;0;0;0;0;0
669230682242;1;0;0;0;0;0;1;16;0;0;0;0;0;0
669230684014;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230665925;1;1367;0;0;0;0;0;0;0;0;0;0;0;0
669230667957;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230667967;2;567;0;0;0;0;1;0;0;0;0;0;0;0
369230302312;2;0;0;0;0;0;0;0;0;0;0;0;0;0
369230302922;2;949;0;0;0;0;0;0;0;0;0;0;0;0
369230304314;2;19;0;0;0;0;0;0;0;0;0;0;0;0
269230283023;1;4057;0;0;0;0;0;0;0;0;0;0;0;0
269230284854;1;5455;0;0;0;0;0;0;0;0;0;0;1;0
269230284984;3;1352;0;0;0;0;0;0;1;8147;0;0;0;0
269230287257;1;32;0;0;0;0;1;2345;0;0;0;0;0;0
269230288178;2;8836;0;0;0;0;0;0;0;0;0;0;1;350
269230290760;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230290920;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230269779;2;0;0;0;0;0;1;336;0;0;0;0;0;0
269230273563;1;169;0;0;0;0;0;0;0;0;0;0;0;0
269230277247;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230278068;1;0;2;2568;0;0;0;0;0;0;0;0;2;1778
269230280950;2;1;0;0;0;0;0;0;0;0;0;0;0;0
269230257257;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230260290;2;31;0;0;0;0;0;0;0;0;0;0;0;0
269230260510;1;101;0;0;0;0;0;0;0;0;0;0;0;0
269230260640;1;42;0;0;0;0;0;0;0;0;0;0;0;0
269230262812;2;1161;0;0;0;0;2;534;0;0;0;0;0;0
269230265425;4;217;0;0;0;0;0;0;0;0;0;0;0;0
269229298308;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229299249;1;20;0;0;0;0;1;270;0;0;0;0;0;0
369229301001;1;18;0;0;0;0;1;807;0;0;0;0;0;0
369229302962;1;0;0;0;0;0;1;5;0;0;0;0;1;0
369229303333;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229277997;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229280620;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269229281421;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229285455;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229286526;1;229;0;0;0;0;1;1020;0;0;0;0;0;0
269229287497;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229288138;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229291101;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229291541;2;39;0;0;0;0;0;0;0;0;0;0;0;0
269229292472;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229292712;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230690940;1;302;0;0;0;0;0;0;0;0;0;0;0;0
669230674384;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230675555;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230676796;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230677387;2;172;0;0;0;0;0;0;0;0;0;0;0;0
869228864254;3;484;0;0;0;0;0;0;0;0;0;0;0;0
869228867307;2;80;0;0;0;0;1;50;0;0;0;0;0;0
869228867367;2;2888;0;0;0;0;0;0;0;0;0;0;0;0
869228868858;1;0;0;0;0;0;1;1;0;0;0;0;1;0
869228868928;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228869089;1;1929;0;0;0;0;0;0;0;0;0;0;0;0
869228846936;1;65;0;0;0;0;1;590;0;0;0;0;1;0
869228848568;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228849389;4;0;0;0;0;0;0;0;0;0;0;0;0;0
869228851881;2;17;0;0;0;0;0;0;0;0;0;0;1;2046
869228852162;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228852422;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228853983;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228854624;1;3;0;0;0;0;1;0;0;0;0;0;0;0
869228855455;0;0;0;0;0;0;0;0;0;0;0;0;1;0
869228856896;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228857137;2;4;0;0;0;0;1;0;0;0;0;0;0;0
869228836896;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228837197;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228837317;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228837457;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228838678;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228839409;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228839709;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228843303;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228844174;2;3;0;0;0;0;0;0;0;0;0;0;0;0
869228844364;1;0;0;0;1;4546;0;0;0;0;0;0;0;0
869228823393;2;1;0;0;0;0;0;0;0;0;0;0;0;0
869228823793;1;0;0;0;0;0;1;89;0;0;0;0;0;0
869228824774;0;0;0;0;0;0;0;0;0;0;0;0;1;75
869228825915;1;258;0;0;0;0;1;0;0;0;0;0;0;0
869228827197;1;56;0;0;0;0;0;0;0;0;0;0;0;0
869228828458;1;12977;0;0;0;0;0;0;0;0;0;0;0;0
869228834754;2;0;0;0;0;0;1;0;0;0;0;0;0;0
269229262912;3;0;0;0;0;0;0;0;0;0;0;0;0;0
269229264834;1;11654;0;0;0;0;0;0;0;0;0;0;0;0
269229266496;2;3;0;0;0;0;0;0;0;0;0;0;0;0
269229270550;1;3086;0;0;0;0;0;0;0;0;0;0;1;1531
269229275095;1;409;0;0;0;0;0;0;0;0;0;0;1;39
269229250500;1;184;0;0;0;0;1;0;0;0;0;0;0;0
269229251631;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229252472;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269229252482;2;1097;0;0;1;0;1;3467;0;0;0;0;0;0
269229252712;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229254674;3;18;0;0;0;0;0;0;0;0;0;0;1;287
269229255915;1;87;0;0;0;0;0;0;1;25376;0;0;0;0
269229256806;1;3043;0;0;0;0;1;1051;1;2944;0;0;1;0
269229257307;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229238208;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229243993;1;35;0;0;0;0;1;864;0;0;0;0;0;0
269229245145;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269229245685;1;174;0;0;0;0;0;0;0;0;0;0;0;0
969228901251;1;57;0;0;0;0;0;0;0;0;0;0;0;0
969228902212;3;8;0;0;0;0;1;0;0;0;0;0;0;0
969228902972;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969228903233;1;583;0;0;0;0;1;1033;0;0;0;0;0;0
969228903423;1;1;0;0;0;0;0;0;0;0;0;0;0;0
969228903453;1;42;0;0;0;0;0;0;1;27484;0;0;0;0
969228904994;1;12;0;0;0;0;0;0;0;0;0;0;0;0
969228905645;2;151;0;0;1;0;2;400;0;0;0;0;1;1352
869228884914;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228887787;2;398;0;0;0;0;0;0;0;0;0;0;1;0
869228890110;1;3;0;0;0;0;1;720;0;0;0;0;0;0
869228890190;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228891951;1;0;0;0;0;0;0;0;0;0;0;0;1;0
869228892542;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228893623;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228893903;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228869189;1;7;0;0;0;0;1;872;0;0;0;0;0;0
869228871621;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228872492;1;3550;0;0;0;0;0;0;0;0;0;0;0;0
269230293533;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230293723;1;0;0;0;0;0;1;29;0;0;0;0;0;0
269230271331;1;0;0;0;0;0;1;2;0;0;0;0;0;0
269230272062;0;0;0;0;0;0;1;835;0;0;0;0;0;0
269230273423;2;4338;0;0;1;0;2;952;1;15000;0;0;1;0
269230274044;1;257;0;0;0;0;0;0;0;0;0;0;0;0
269230275245;1;293;0;0;0;0;1;1847;0;0;0;0;0;0
269230275715;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230277237;1;1;0;0;0;0;0;0;0;0;0;0;0;0
269230280480;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230280730;2;68;0;0;0;0;1;4;0;0;0;0;0;0
269230281741;2;24;0;0;0;0;0;0;0;0;0;0;0;0
269230256266;1;618;0;0;0;0;0;0;0;0;0;0;0;0
269230256866;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230257147;3;47;0;0;0;0;1;34;0;0;0;0;0;0
269230257937;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230258888;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230259999;5;3045;0;0;0;0;1;0;1;741;0;0;1;0
269230260530;1;216;0;0;0;0;0;0;0;0;0;0;0;0
269230263633;3;32;0;0;0;0;0;0;0;0;0;0;0;0
269230265865;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230700610;1;0;0;0;0;0;1;233;0;0;0;0;0;0
769230701041;1;82;0;0;0;0;1;1826;0;0;0;0;0;0
769230702462;1;0;0;0;0;0;0;0;0;0;0;0;0;0
769230703593;1;1;0;0;0;0;0;0;0;0;0;0;0;0
769230703903;1;12;0;0;0;0;1;878;0;0;0;0;0;0
769230705505;1;292;0;0;0;0;0;0;0;0;0;0;0;0
769230705655;4;6731;0;0;0;0;1;3362;0;0;0;0;0;0
769230705835;1;1379;0;0;0;0;0;0;0;0;0;0;0;0
769230706296;2;840;0;0;0;0;1;1627;0;0;0;0;0;0
769230708138;1;266;0;0;0;0;0;0;0;0;0;0;0;0
769230708628;1;0;0;0;0;0;1;0;0;0;0;0;0;0
769230709179;2;582;0;0;0;0;0;0;0;0;0;0;0;0
669230685825;1;8;0;0;0;0;0;0;0;0;0;0;0;0
669230686816;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230691781;1;48;0;0;0;0;2;0;0;0;0;0;0;0
669230695925;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669230696806;1;597;0;0;1;1829;0;0;0;0;0;0;0;0
269230284214;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230284344;1;59;0;0;0;0;1;680;0;0;0;0;0;0
269230284474;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230286816;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230287807;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230290470;0;0;0;0;0;0;0;0;1;6577;0;0;0;0
269230290520;2;219;0;0;0;0;0;0;0;0;0;0;0;0
269230290890;0;0;0;0;0;0;1;691;0;0;0;0;0;0
269230291321;0;0;0;0;0;0;0;0;1;3914;0;0;0;0
269230292182;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230293453;1;1471;0;0;0;0;0;0;0;0;0;0;0;0
269230270570;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230271371;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230271421;1;16;0;0;0;0;2;206;0;0;0;0;1;613
269230272432;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230276036;3;16;0;0;0;0;0;0;0;0;0;0;0;0
269230276876;1;41;0;0;0;0;0;0;0;0;0;0;1;1952
269230279039;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230280970;0;0;0;0;0;0;1;924;0;0;0;0;0;0
269230281001;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230257537;1;444;0;0;0;0;0;0;0;0;0;0;1;0
269230257887;1;11;0;0;0;0;0;0;0;0;0;0;0;0
269230257967;0;0;0;0;0;0;1;0;0;0;0;0;0;0
269230260170;1;0;0;0;0;0;1;0;0;0;0;0;0;0
269230260280;1;76;0;0;0;0;0;0;0;0;0;0;0;0
269230263023;2;0;0;0;0;0;0;0;0;0;0;0;0;0
269230263663;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230264034;3;0;0;0;0;0;0;0;0;0;0;0;0;0
269230265855;1;0;0;0;0;0;0;0;0;0;0;0;0;0
269230266556;1;80;0;0;0;0;0;0;1;3950;0;0;0;0
869228882532;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228882872;1;50;0;0;0;0;0;0;0;0;0;0;1;0
869228884354;3;3;0;0;0;0;0;0;0;0;0;0;0;0
869228889919;1;25;0;0;0;0;1;0;0;0;0;0;0;0
869228890320;3;31;0;0;0;0;2;0;0;0;0;0;0;0
869228870010;1;88;0;0;0;0;1;522;0;0;0;0;1;0
869228870230;2;0;0;0;0;0;1;0;0;0;0;0;0;0
869228871351;3;83;0;0;0;0;0;0;0;0;0;0;0;0
869228871501;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228872902;0;0;0;0;0;0;0;0;0;0;0;0;1;191
869228873393;1;95;0;0;0;0;0;0;0;0;0;0;1;221
869228873993;0;0;0;0;0;0;0;0;1;0;0;0;0;0
869228875515;1;11;0;0;0;0;1;0;0;0;0;0;0;0
869228876186;1;601;0;0;0;0;1;893;0;0;0;0;1;317
869228876756;1;9;0;0;0;0;0;0;0;0;0;0;0;0
869228878578;3;64;2;0;4;0;0;0;0;0;0;0;0;0
869228878988;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228880180;1;3;0;0;0;0;0;0;0;0;0;0;0;0
869228859569;1;1;0;0;0;0;0;0;0;0;0;0;0;0
869228860660;0;0;1;0;0;0;0;0;0;0;0;0;0;0
869228861461;1;1015;0;0;0;0;0;0;1;23815;0;0;0;0
869228862252;1;0;0;0;0;0;1;0;0;0;0;0;0;0
869228862472;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869228863953;2;0;0;0;0;0;0;0;0;0;0;0;0;0
869228864274;2;0;0;0;0;0;0;0;0;0;0;0;0;0
